Objects
100
,,Global Angle UAV_6_4:UAV_6_4,,,,,,Global Angle pendulum:pendulum,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
335,0,2.76274,1.48686,-0.0726754,52.7983,-92.7512,935.734,,,,,,
336,0,2.76048,1.48935,-0.0693248,52.7512,-92.2346,938.624,,,,,,
337,0,2.75746,1.49253,-0.0680186,52.791,-91.9421,941.008,,,,,,
338,0,2.75482,1.49461,-0.0701464,52.8174,-91.4241,943.61,,,,,,
339,0,2.75425,1.49946,-0.0703672,53.0003,-91.0952,945.988,,,,,,
340,0,2.75035,1.50136,-0.0674228,53.0549,-90.6784,948.622,,,,,,
341,0,2.75137,1.50708,-0.0655,53.2306,-90.2601,951.137,,,,,,
342,0,2.74892,1.5095,-0.0682044,53.3956,-89.8729,953.611,,,,,,
343,0,2.74844,1.51365,-0.0625853,53.4576,-89.594,956.27,,,,,,
344,0,2.74497,1.5146,-0.0656258,53.5298,-89.268,958.63,,,,,,
345,0,2.74541,1.51935,-0.0607525,53.6192,-88.903,961.293,,,,,,
346,0,2.74341,1.52053,-0.0600827,53.6906,-88.465,963.597,,,,,,
347,0,2.74191,1.52555,-0.0612573,53.8288,-87.9812,966.114,,,,,,
348,0,2.73986,1.52806,-0.0598029,53.8914,-87.6457,968.403,,,,,,
349,0,2.73764,1.52952,-0.0560855,53.8965,-87.165,971.015,,,,,,
350,0,2.73611,1.53179,-0.0577112,53.9237,-86.5933,973.369,,,,,,
351,0,2.73364,1.53484,-0.0565704,54.055,-86.1141,975.644,,,,,,
352,0,2.73305,1.53922,-0.05276,54.0358,-85.6284,978.073,,,,,,
353,0,2.73353,1.54374,-0.0545838,54.1477,-85.2749,980.095,,,,,,
354,0,2.72825,1.54403,-0.0534189,54.1553,-84.6255,982.525,,,,,,
355,0,2.72717,1.54675,-0.0537001,54.3004,-84.0767,985.003,,,,,,
356,0,2.72593,1.54907,-0.0558182,54.4247,-83.6311,986.856,,,,,,
357,0,2.72655,1.55341,-0.0551589,54.6825,-83.1989,989.058,,,,,,
358,0,2.72489,1.55266,-0.0591257,54.7554,-82.5274,991.282,,,,,,
359,0,2.72126,1.55458,-0.0586522,54.8838,-81.8426,993.466,,,,,,
360,0,2.72176,1.55891,-0.0572152,54.8802,-81.2682,995.7,,,,,,
361,0,2.71804,1.55906,-0.0600568,55.0654,-80.6735,997.681,,,,,,
362,0,2.7189,1.5609,-0.0602343,55.1983,-80.3427,999.533,,,,,,
363,0,2.71871,1.56396,-0.0600442,55.2373,-79.6401,1001.57,,,,,,
364,0,2.71635,1.56585,-0.0580591,55.3051,-79.1051,1003.57,,,,,,
365,0,2.71753,1.56908,-0.0548207,55.1828,-78.5859,1005.76,,,,,,
366,0,2.71432,1.57044,-0.0557952,55.3217,-78.1424,1007.46,,,,,,
367,0,2.71556,1.57314,-0.056725,55.4144,-77.7774,1009.16,,,,,,
368,0,2.71482,1.57559,-0.0554887,55.4972,-77.2459,1011.04,,,,,,
369,0,2.71259,1.57607,-0.0530835,55.4392,-76.7273,1013.12,,,,,,
370,0,2.71201,1.57908,-0.051902,55.4476,-76.2738,1014.71,,,,,,
371,0,2.71081,1.58016,-0.0526819,55.3794,-75.5286,1016.61,,,,,,
372,0,2.71074,1.58244,-0.0508109,55.3637,-75.1195,1018.34,,,,,,
373,0,2.70814,1.58256,-0.050678,55.3734,-74.34,1020.13,,,,,,
374,0,2.70795,1.5831,-0.0518954,55.2876,-73.8394,1021.9,,,,,,
375,0,2.70783,1.58424,-0.0492852,55.2435,-73.0964,1023.68,,,,,,
376,0,2.70428,1.58585,-0.0499217,55.2372,-72.553,1025.19,,,,,,
377,0,2.70428,1.58827,-0.0489336,55.2492,-71.8577,1026.84,,,,,,
378,0,2.70354,1.59026,-0.0482354,55.0974,-71.1938,1028.66,,,,,,
379,0,2.70198,1.59118,-0.0472114,55.1219,-70.5565,1030.04,,,,,,
380,0,2.70127,1.5909,-0.0504458,55.0549,-70.0437,1031.56,,,,,,
381,0,2.70416,1.59427,-0.0496378,55.173,-69.6482,1033.06,,,,,,
382,0,2.70161,1.59448,-0.0474223,55.046,-69.0049,1034.63,,,,,,
383,0,2.70173,1.59691,-0.0477914,55.0233,-68.5463,1036.04,,,,,,
384,0,2.70259,1.59866,-0.0486344,54.9531,-67.9899,1037.72,,,,,,
385,0,2.70141,1.5997,-0.0514194,54.989,-67.3757,1038.96,,,,,,
386,0,2.70013,1.60008,-0.0483705,54.9463,-66.6761,1040.44,,,,,,
387,0,2.70185,1.60241,-0.0473492,54.9896,-66.134,1041.64,,,,,,
388,0,2.70188,1.60235,-0.0528376,54.9812,-65.2953,1043.11,,,,,,
389,0,2.70108,1.60373,-0.0518821,54.9735,-64.7347,1044.46,,,,,,
390,0,2.70102,1.60508,-0.051199,54.8727,-64.045,1045.9,,,,,,
391,0,2.69997,1.60537,-0.0522488,54.8542,-63.5917,1047.02,,,,,,
392,0,2.69879,1.60421,-0.0551905,54.6709,-63.0243,1048.3,,,,,,
393,0,2.70073,1.6061,-0.0552974,54.5968,-62.3997,1049.73,,,,,,
394,0,2.69951,1.60596,-0.0555664,54.5897,-61.9745,1051.01,,,,,,
395,0,2.69863,1.60811,-0.0531165,54.4964,-61.3024,1052.19,,,,,,
396,0,2.69961,1.60796,-0.053565,54.4336,-60.622,1053.44,,,,,,
397,0,2.69961,1.60948,-0.0532892,54.2735,-59.8569,1054.77,,,,,,
398,0,2.69873,1.61146,-0.0548083,54.2561,-59.396,1055.76,,,,,,
399,0,2.69939,1.61184,-0.0521023,54.1288,-58.7661,1056.99,,,,,,
400,0,2.69787,1.61264,-0.0533973,53.9489,-58.1081,1058.27,,,,,,
401,0,2.6983,1.61326,-0.0517382,53.863,-57.6919,1059.39,,,,,,
402,0,2.6996,1.61437,-0.054428,53.7077,-57.2971,1060.29,,,,,,
403,0,2.69824,1.61309,-0.0536435,53.5138,-56.6969,1061.57,,,,,,
404,0,2.69893,1.61434,-0.0528211,53.3953,-56.0631,1062.66,,,,,,
405,0,2.70133,1.61818,-0.0483994,53.3523,-55.5257,1063.57,,,,,,
406,0,2.69656,1.61414,-0.0523502,53.0949,-54.6306,1064.79,,,,,,
407,0,2.69648,1.6142,-0.0549439,52.9419,-53.9689,1065.89,,,,,,
408,0,2.69668,1.61479,-0.0533919,52.8707,-53.4853,1066.87,,,,,,
409,0,2.69553,1.61583,-0.0531497,52.7438,-52.8718,1067.73,,,,,,
410,0,2.6956,1.61593,-0.0556057,52.6216,-52.3629,1068.72,,,,,,
411,0,2.6974,1.61843,-0.0570304,52.5787,-51.7842,1069.68,,,,,,
412,0,2.69728,1.61886,-0.0553676,52.4617,-51.2258,1070.68,,,,,,
413,0,2.69754,1.61739,-0.0564801,52.2702,-50.9559,1071.56,,,,,,
414,0,2.69838,1.61976,-0.0511787,52.1432,-50.5122,1072.57,,,,,,
415,0,2.6974,1.62072,-0.0530101,52.0151,-49.8278,1073.56,,,,,,
416,0,2.69827,1.62179,-0.0543329,51.9907,-49.2794,1074.49,,,,,,
417,0,2.69895,1.62219,-0.0582408,51.912,-48.7513,1075.23,,,,,,
418,0,2.70188,1.62344,-0.0544658,51.9838,-48.4859,1075.8,,,,,,
419,0,2.70058,1.62261,-0.0565502,51.8424,-47.9036,1076.72,,,,,,
420,0,2.69951,1.62146,-0.0574007,51.7515,-47.3052,1077.62,,,,,,
421,0,2.70068,1.62289,-0.0565258,51.5963,-46.8394,1078.25,,,,,,
422,0,2.69916,1.62214,-0.0568484,51.4498,-46.2972,1079.03,,,,,,
423,0,2.69875,1.62262,-0.057842,51.2443,-45.5828,1079.85,,,,,,
424,0,2.69798,1.62381,-0.0593629,51.0667,-44.9694,1080.44,,,,,,
425,0,2.69714,1.62303,-0.0585083,50.8792,-44.3088,1081.25,,,,,,
426,0,2.69632,1.62291,-0.0592787,50.7465,-43.7427,1082.04,,,,,,
427,0,2.69579,1.62244,-0.0592176,50.613,-43.2256,1082.82,,,,,,
428,0,2.6949,1.62221,-0.058787,50.5369,-42.7856,1083.32,,,,,,
429,0,2.69289,1.62201,-0.055056,50.4435,-42.3568,1083.95,,,,,,
430,0,2.69383,1.62072,-0.0561431,50.2299,-41.8339,1084.93,,,,,,
431,0,2.69552,1.62225,-0.0581673,50.1862,-41.3663,1085.62,,,,,,
432,0,2.69582,1.62247,-0.058271,50.0683,-40.9685,1086.29,,,,,,
433,0,2.6981,1.62416,-0.0605241,50.1694,-40.6275,1086.63,,,,,,
434,0,2.69927,1.62416,-0.0602317,50.0762,-40.2158,1087.29,,,,,,
435,0,2.69914,1.62285,-0.0611744,50.0268,-39.6777,1088.06,,,,,,
436,0,2.69769,1.62288,-0.061633,49.994,-39.2246,1088.65,,,,,,
437,0,2.69745,1.6223,-0.0616565,49.987,-38.7651,1089.25,,,,,,
438,0,2.69827,1.62293,-0.0610633,49.8339,-38.3002,1089.96,,,,,,
439,0,2.69741,1.62349,-0.0592782,49.7235,-38.0219,1090.51,,,,,,
440,0,2.6977,1.62363,-0.0594643,49.7474,-37.5904,1091.06,,,,,,
441,0,2.69734,1.62284,-0.0602965,49.651,-37.1907,1091.59,,,,,,
442,0,2.69857,1.62188,-0.0601957,49.629,-36.7423,1092.11,,,,,,
443,0,2.69911,1.62365,-0.0608047,49.5341,-36.1015,1092.67,,,,,,
444,0,2.69828,1.62286,-0.0613578,49.4182,-35.6058,1093.22,,,,,,
445,0,2.69767,1.62179,-0.0608736,49.3204,-35.0569,1093.92,,,,,,
446,0,2.69714,1.6213,-0.0607365,49.3114,-34.6,1094.38,,,,,,
447,0,2.69563,1.61964,-0.0601997,49.1769,-34.2118,1095.01,,,,,,
448,0,2.6949,1.62028,-0.0614371,49.1748,-33.7157,1095.46,,,,,,
449,0,2.69438,1.62121,-0.062131,49.1899,-33.263,1096,,,,,,
450,0,2.69526,1.62151,-0.0611089,49.1368,-32.9568,1096.51,,,,,,
451,0,2.6965,1.62118,-0.0615171,49.0861,-32.5873,1097.06,,,,,,
452,0,2.69722,1.62164,-0.0583867,49.0191,-32.2048,1097.68,,,,,,
453,0,2.69806,1.62123,-0.0558796,48.9605,-31.9328,1098.16,,,,,,
454,0,2.69825,1.62153,-0.0555698,48.9022,-31.5796,1098.55,,,,,,
455,0,2.69961,1.62289,-0.0541968,49.002,-31.2943,1098.89,,,,,,
456,0,2.69897,1.62148,-0.0566527,48.9752,-30.8926,1099.26,,,,,,
457,0,2.69907,1.62125,-0.0560171,48.9508,-30.4246,1099.75,,,,,,
458,0,2.69681,1.61939,-0.0560731,48.8274,-30.0053,1100.19,,,,,,
459,0,2.69741,1.61866,-0.0553764,48.7774,-29.5227,1100.72,,,,,,
460,0,2.69847,1.61964,-0.0572325,48.8382,-29.1965,1101.08,,,,,,
461,0,2.69771,1.61932,-0.0572106,48.7556,-28.7488,1101.42,,,,,,
462,0,2.69798,1.62001,-0.0573866,48.7727,-28.3765,1101.78,,,,,,
463,0,2.69734,1.61863,-0.0581086,48.6507,-27.8562,1102.33,,,,,,
464,0,2.69619,1.61562,-0.059361,48.6783,-27.4826,1102.76,,,,,,
465,0,2.69694,1.61849,-0.0564303,48.7505,-27.0563,1103.17,,,,,,
466,0,2.69644,1.6174,-0.0569301,48.7419,-26.6358,1103.51,,,,,,
467,0,2.69655,1.61766,-0.0571804,48.7192,-26.3402,1103.88,,,,,,
468,0,2.69567,1.61605,-0.0566338,48.7975,-25.9984,1104.23,,,,,,
469,0,2.69826,1.61837,-0.0564205,48.7961,-25.6746,1104.48,,,,,,
470,0,2.69863,1.61618,-0.0566896,48.6848,-25.3416,1104.96,,,,,,
471,0,2.69905,1.61561,-0.0573449,48.7448,-25.0454,1105.28,,,,,,
472,0,2.69851,1.61535,-0.0555306,48.5961,-24.656,1105.8,,,,,,
473,0,2.69938,1.61663,-0.0564988,48.6969,-24.3435,1106.09,,,,,,
474,0,2.69763,1.61615,-0.0555363,48.714,-24.1637,1106.28,,,,,,
475,0,2.69682,1.61645,-0.0551126,48.643,-23.7452,1106.66,,,,,,
476,0,2.69676,1.61453,-0.0524599,48.5638,-23.4573,1107.06,,,,,,
477,0,2.69782,1.6134,-0.0528567,48.4887,-23.1112,1107.46,,,,,,
478,0,2.69799,1.61347,-0.0523455,48.4444,-22.8812,1107.78,,,,,,
479,0,2.6979,1.6126,-0.0514495,48.328,-22.4518,1108.15,,,,,,
480,0,2.69927,1.61392,-0.0517726,48.3741,-22.1669,1108.34,,,,,,
481,0,2.69936,1.61408,-0.0506737,48.2879,-21.865,1108.64,,,,,,
482,0,2.69975,1.61434,-0.0461022,48.1994,-21.658,1108.97,,,,,,
483,0,2.69993,1.61429,-0.046819,48.1616,-21.3751,1109.34,,,,,,
484,0,2.69834,1.61339,-0.0472979,48.1506,-21.1073,1109.46,,,,,,
485,0,2.70019,1.61325,-0.0452445,47.9984,-20.7327,1109.91,,,,,,
486,0,2.69901,1.61323,-0.0442321,47.926,-20.2987,1110.2,,,,,,
487,0,2.69873,1.61447,-0.0451377,47.9366,-19.943,1110.44,,,,,,
488,0,2.69883,1.61236,-0.0464033,47.8605,-19.6003,1110.71,,,,,,
489,0,2.69831,1.61234,-0.0476796,47.8009,-19.3684,1110.79,,,,,,
490,0,2.69741,1.61129,-0.0491804,47.8022,-19.2356,1110.86,,,,,,
491,0,2.69713,1.61136,-0.0488265,47.7551,-18.9664,1111.04,,,,,,
492,0,2.69811,1.61012,-0.0475606,47.547,-18.5715,1111.46,,,,,,
493,0,2.69903,1.61043,-0.0455609,47.4434,-18.3011,1111.75,,,,,,
494,0,2.69884,1.61078,-0.0457845,47.4184,-18.0132,1111.99,,,,,,
495,0,2.69929,1.6105,-0.0447093,47.3069,-17.7631,1112.21,,,,,,
496,0,2.69984,1.61282,-0.0438557,47.3342,-17.5596,1112.33,,,,,,
497,0,2.70135,1.61233,-0.0433695,47.2123,-17.3786,1112.51,,,,,,
498,0,2.70036,1.61226,-0.0432637,47.0726,-17.0625,1112.78,,,,,,
499,0,2.70128,1.61225,-0.0435087,46.9485,-16.8475,1112.93,,,,,,
500,0,2.70121,1.61143,-0.0445444,46.7776,-16.6533,1113.16,,,,,,
501,0,2.70059,1.61083,-0.0462766,46.6661,-16.3855,1113.29,,,,,,
502,0,2.70085,1.61063,-0.0459909,46.528,-16.1795,1113.4,,,,,,
503,0,2.70022,1.6102,-0.0464023,46.3811,-15.9124,1113.58,,,,,,
504,0,2.69944,1.60903,-0.0456593,46.1174,-15.6481,1113.83,,,,,,
505,0,2.70005,1.60938,-0.0426359,45.9939,-15.5127,1114.06,,,,,,
506,0,2.70001,1.6096,-0.0432887,45.8529,-15.2623,1114.17,,,,,,
507,0,2.70098,1.61019,-0.0459503,45.7943,-15.0992,1114.23,,,,,,
508,0,2.70061,1.6105,-0.0447752,45.5941,-14.8987,1114.49,,,,,,
509,0,2.702,1.6102,-0.0457482,45.4584,-14.6964,1114.6,,,,,,
510,0,2.70176,1.61195,-0.0456742,45.4268,-14.4144,1114.71,,,,,,
511,0,2.70254,1.61207,-0.0462627,45.2981,-14.3327,1114.78,,,,,,
512,0,2.70279,1.61166,-0.0456779,45.202,-14.2702,1114.86,,,,,,
513,0,2.70314,1.61235,-0.046022,45.0466,-14.1133,1114.88,,,,,,
514,0,2.70364,1.61269,-0.0464692,44.8959,-13.8896,1114.93,,,,,,
515,0,2.70349,1.61199,-0.0470906,44.7268,-13.7432,1115.01,,,,,,
516,0,2.70341,1.61235,-0.0472938,44.5688,-13.589,1115,,,,,,
517,0,2.70337,1.61214,-0.0474498,44.4278,-13.3887,1115.1,,,,,,
518,0,2.7048,1.61238,-0.0485242,44.2385,-13.1111,1115.18,,,,,,
519,0,2.70376,1.61111,-0.0513429,44.1262,-12.9946,1115.08,,,,,,
520,0,2.70342,1.61061,-0.0519663,43.9723,-12.7685,1115.17,,,,,,
521,0,2.70265,1.60945,-0.0531898,43.7566,-12.5796,1115.29,,,,,,
522,0,2.70207,1.60893,-0.0532515,43.5507,-12.4645,1115.34,,,,,,
523,0,2.70367,1.61039,-0.0526582,43.502,-12.4012,1115.36,,,,,,
524,0,2.7034,1.60974,-0.053716,43.3822,-12.3517,1115.41,,,,,,
525,0,2.7044,1.61073,-0.0554265,43.2975,-12.2208,1115.4,,,,,,
526,0,2.70361,1.60934,-0.0560454,43.1362,-12.0753,1115.47,,,,,,
527,0,2.70429,1.61039,-0.0563095,42.9973,-11.9595,1115.37,,,,,,
528,0,2.70213,1.60976,-0.0566199,42.8736,-11.9332,1115.27,,,,,,
529,0,2.70294,1.60964,-0.0562425,42.7311,-11.828,1115.28,,,,,,
530,0,2.70339,1.60942,-0.0561314,42.5815,-11.7684,1115.23,,,,,,
531,0,2.70393,1.61164,-0.0574921,42.4366,-11.5446,1115.3,,,,,,
532,0,2.7036,1.61009,-0.0569448,42.1895,-11.4622,1115.32,,,,,,
533,0,2.7034,1.60964,-0.0571804,41.9679,-11.3756,1115.23,,,,,,
534,0,2.70373,1.61023,-0.0574646,41.8131,-11.2579,1115.12,,,,,,
535,0,2.70275,1.60935,-0.0558162,41.6212,-11.0883,1115.2,,,,,,
536,0,2.70192,1.60914,-0.0566486,41.4228,-10.9545,1115.11,,,,,,
537,0,2.70171,1.60824,-0.0569417,41.2054,-10.7664,1115.02,,,,,,
538,0,2.70113,1.60822,-0.0573247,41.026,-10.6828,1114.9,,,,,,
539,0,2.70082,1.60823,-0.0572808,40.8286,-10.552,1114.84,,,,,,
540,0,2.7003,1.6075,-0.0574485,40.6443,-10.5842,1114.78,,,,,,
541,0,2.70027,1.60718,-0.056323,40.4285,-10.472,1114.71,,,,,,
542,0,2.70124,1.60709,-0.0567661,40.2984,-10.4526,1114.67,,,,,,
543,0,2.70073,1.60756,-0.0572095,40.197,-10.4244,1114.51,,,,,,
544,0,2.70101,1.60694,-0.0565993,39.9768,-10.3395,1114.49,,,,,,
545,0,2.70075,1.60777,-0.056302,39.8787,-10.3115,1114.33,,,,,,
546,0,2.70143,1.60726,-0.0575622,39.7506,-10.3067,1114.25,,,,,,
547,0,2.70215,1.60808,-0.0574073,39.5809,-10.2114,1114.22,,,,,,
548,0,2.69946,1.60497,-0.0583151,39.4283,-10.2867,1114.1,,,,,,
549,0,2.70114,1.60844,-0.0583522,39.336,-10.1281,1114.06,,,,,,
550,0,2.6998,1.60731,-0.0601677,39.2248,-10.2082,1113.91,,,,,,
551,0,2.70056,1.60717,-0.0594575,38.9758,-10.1168,1113.95,,,,,,
552,0,2.70062,1.60857,-0.0602603,38.9226,-9.95888,1113.89,,,,,,
553,0,2.70055,1.60849,-0.0610992,38.8286,-9.83555,1113.88,,,,,,
554,0,2.70134,1.6075,-0.0601086,38.6677,-10.0343,1113.66,,,,,,
555,0,2.70164,1.60749,-0.0607528,38.5414,-9.92407,1113.61,,,,,,
556,0,2.70104,1.60721,-0.0610178,38.4356,-9.86817,1113.55,,,,,,
557,0,2.70195,1.60772,-0.0599379,38.2836,-9.80038,1113.55,,,,,,
558,0,2.70215,1.60861,-0.059159,38.2041,-9.70792,1113.49,,,,,,
559,0,2.7013,1.6071,-0.0585117,37.9632,-9.6992,1113.46,,,,,,
560,0,2.70102,1.60724,-0.0621521,37.9727,-9.58155,1113.29,,,,,,
561,0,2.70099,1.6059,-0.0609618,37.7252,-9.71588,1113.18,,,,,,
562,0,2.70126,1.60783,-0.0579497,37.585,-9.66421,1113.2,,,,,,
563,0,2.70078,1.60834,-0.0575547,37.4552,-9.56213,1113.15,,,,,,
564,0,2.7002,1.60835,-0.0565811,37.2698,-9.43218,1113.12,,,,,,
565,0,2.7001,1.6062,-0.0550259,36.9719,-9.44274,1113.13,,,,,,
566,0,2.69992,1.60777,-0.0548998,36.8675,-9.3827,1112.99,,,,,,
567,0,2.70049,1.60768,-0.0542396,36.7085,-9.45998,1112.96,,,,,,
568,0,2.70068,1.60659,-0.0522097,36.4798,-9.61057,1112.9,,,,,,
569,0,2.70123,1.60684,-0.050866,36.2771,-9.64097,1112.8,,,,,,
570,0,2.70134,1.60883,-0.0514961,36.2142,-9.62555,1112.74,,,,,,
571,0,2.69949,1.60788,-0.0488337,36.1851,-9.78356,1112.39,,,,,,
572,0,2.70199,1.61001,-0.0489588,35.9549,-9.74201,1112.56,,,,,,
573,0,2.70106,1.60924,-0.050285,35.8264,-9.75971,1112.47,,,,,,
574,0,2.70051,1.60825,-0.0512741,35.6675,-9.68414,1112.35,,,,,,
575,0,2.70091,1.60939,-0.0501214,35.4338,-9.50848,1112.39,,,,,,
576,0,2.7004,1.60868,-0.0461815,35.2901,-9.55864,1112.3,,,,,,
577,0,2.69991,1.60883,-0.048402,35.1438,-9.32588,1112.37,,,,,,
578,0,2.70036,1.60898,-0.0468495,35.0391,-9.44081,1112.19,,,,,,
579,0,2.69995,1.60886,-0.0473943,34.9018,-9.43176,1112.11,,,,,,
580,0,2.69974,1.60798,-0.0481031,34.6405,-9.42984,1112.13,,,,,,
581,0,2.69935,1.60888,-0.048589,34.4923,-9.354,1112.01,,,,,,
582,0,2.69975,1.60789,-0.0472814,34.2846,-9.40933,1111.95,,,,,,
583,0,2.69945,1.60969,-0.0473508,34.2333,-9.33794,1111.84,,,,,,
584,0,2.70029,1.60787,-0.0480722,33.9884,-9.3841,1111.84,,,,,,
585,0,2.69929,1.60899,-0.04803,33.8627,-9.34884,1111.74,,,,,,
586,0,2.70036,1.60796,-0.0488007,33.6187,-9.43197,1111.7,,,,,,
587,0,2.69999,1.60853,-0.047588,33.4171,-9.41335,1111.64,,,,,,
588,0,2.69998,1.60903,-0.0492838,33.208,-9.39693,1111.57,,,,,,
589,0,2.70106,1.60927,-0.0500872,33.082,-9.47649,1111.41,,,,,,
590,0,2.69928,1.60855,-0.0520755,32.9089,-9.41102,1111.4,,,,,,
591,0,2.69957,1.60922,-0.0500607,32.7803,-9.46776,1111.27,,,,,,
592,0,2.70037,1.60917,-0.0509282,32.5388,-9.38561,1111.27,,,,,,
593,0,2.70047,1.60891,-0.0517485,32.3306,-9.43487,1111.23,,,,,,
594,0,2.70014,1.60943,-0.0519159,32.0946,-9.50006,1111.15,,,,,,
595,0,2.70113,1.61022,-0.0493514,31.8946,-9.58918,1110.96,,,,,,
596,0,2.70125,1.61113,-0.0496901,31.7755,-9.6401,1110.75,,,,,,
597,0,2.70088,1.61052,-0.0513355,31.5353,-9.56433,1110.62,,,,,,
598,0,2.70074,1.61075,-0.0517935,31.3664,-9.54821,1110.56,,,,,,
599,0,2.70013,1.60994,-0.0525852,31.1422,-9.44167,1110.5,,,,,,
600,0,2.70017,1.61163,-0.0536664,31.0351,-9.48562,1110.34,,,,,,
601,0,2.70023,1.61163,-0.0534621,30.8232,-9.63015,1110.15,,,,,,
602,0,2.70044,1.61002,-0.0529914,30.5082,-9.77969,1110.07,,,,,,
603,0,2.70118,1.61152,-0.0540575,30.3673,-9.77797,1109.87,,,,,,
604,0,2.70123,1.61034,-0.0526005,30.0827,-9.83921,1109.76,,,,,,
605,0,2.7011,1.6105,-0.0530853,29.8557,-9.94744,1109.61,,,,,,
606,0,2.70143,1.61235,-0.052334,29.6654,-9.92377,1109.4,,,,,,
607,0,2.70116,1.61296,-0.0524239,29.4195,-10.0185,1109.18,,,,,,
608,0,2.70178,1.6131,-0.0525717,29.2272,-10.052,1109.08,,,,,,
609,0,2.70283,1.61372,-0.0532031,29.0569,-10.0563,1108.97,,,,,,
610,0,2.70222,1.61291,-0.0538536,28.7327,-10.1562,1108.81,,,,,,
611,0,2.70241,1.61485,-0.0542566,28.6224,-10.2342,1108.47,,,,,,
612,0,2.7021,1.61424,-0.0552301,28.403,-10.2681,1108.4,,,,,,
613,0,2.70255,1.61317,-0.0552311,28.1625,-10.4148,1108.22,,,,,,
614,0,2.70167,1.61346,-0.057523,28.0262,-10.4304,1108.03,,,,,,
615,0,2.70209,1.61407,-0.0582107,27.8755,-10.3992,1107.8,,,,,,
616,0,2.70161,1.61389,-0.0606574,27.7258,-10.3869,1107.66,,,,,,
617,0,2.70151,1.61188,-0.0603642,27.4249,-10.4267,1107.58,,,,,,
618,0,2.70139,1.61366,-0.060681,27.306,-10.4616,1107.29,,,,,,
619,0,2.70131,1.61116,-0.0595873,26.9719,-10.5666,1107.21,,,,,,
620,0,2.70059,1.60975,-0.0612704,26.6654,-10.5323,1107.13,,,,,,
621,0,2.70153,1.61158,-0.0586596,26.5433,-10.6985,1106.76,,,,,,
622,0,2.70077,1.60952,-0.0622968,26.3253,-10.7644,1106.65,,,,,,
623,0,2.70021,1.61004,-0.060475,26.058,-10.7374,1106.51,,,,,,
624,0,2.70058,1.61046,-0.0597729,25.838,-10.846,1106.35,,,,,,
625,0,2.70071,1.61014,-0.0592643,25.6388,-10.8654,1106.24,,,,,,
626,0,2.69984,1.6118,-0.0585128,25.5392,-11.1307,1105.97,,,,,,
627,0,2.70001,1.61134,-0.0604546,25.3451,-11.1355,1105.82,,,,,,
628,0,2.70042,1.61167,-0.0624843,25.1527,-11.148,1105.69,,,,,,
629,0,2.70026,1.6103,-0.0620478,24.885,-11.3174,1105.51,,,,,,
630,0,2.70201,1.61322,-0.064293,24.8627,-11.4052,1105.18,,,,,,
631,0,2.70176,1.61363,-0.0646119,24.6771,-11.5276,1104.97,,,,,,
632,0,2.70158,1.61386,-0.0647498,24.5105,-11.5462,1104.84,,,,,,
633,0,2.70163,1.61409,-0.0654201,24.3681,-11.5964,1104.62,,,,,,
634,0,2.70104,1.61394,-0.0661077,24.2431,-11.7207,1104.38,,,,,,
635,0,2.70039,1.61367,-0.0659851,24.0967,-11.7276,1104.22,,,,,,
636,0,2.70076,1.61375,-0.0649895,23.9165,-11.7489,1103.99,,,,,,
637,0,2.69974,1.61329,-0.0647711,23.7161,-11.8059,1103.85,,,,,,
638,0,2.69878,1.61328,-0.0641459,23.5369,-11.8569,1103.71,,,,,,
639,0,2.69877,1.61227,-0.0629877,23.3023,-12.0036,1103.5,,,,,,
640,0,2.69676,1.61006,-0.0605129,23.0297,-12.0852,1103.48,,,,,,
641,0,2.69655,1.61039,-0.059381,22.7445,-12.115,1103.24,,,,,,
642,0,2.69723,1.61074,-0.05903,22.5278,-12.1453,1102.92,,,,,,
643,0,2.69583,1.60984,-0.0591447,22.304,-12.2512,1102.65,,,,,,
644,0,2.69562,1.61035,-0.0582188,22.0779,-12.2201,1102.59,,,,,,
645,0,2.69267,1.60884,-0.0588338,21.7951,-12.2214,1102.46,,,,,,
646,0,2.69401,1.60924,-0.0614304,21.7515,-12.3502,1102.05,,,,,,
647,0,2.69458,1.60972,-0.0602283,21.459,-12.2534,1102.02,,,,,,
648,0,2.69384,1.60948,-0.0606976,21.3069,-12.444,1101.81,,,,,,
649,0,2.69349,1.60909,-0.0611286,21.1968,-12.4452,1101.76,,,,,,
650,0,2.69292,1.60857,-0.0616565,21.0241,-12.4218,1101.63,,,,,,
651,0,2.6927,1.60805,-0.0600925,20.8068,-12.5379,1101.49,,,,,,
652,0,2.69252,1.60825,-0.0600507,20.6074,-12.5431,1101.33,,,,,,
653,0,2.69247,1.60845,-0.0606014,20.4204,-12.5166,1101.21,,,,,,
654,0,2.69396,1.60847,-0.0598797,20.2238,-12.542,1101.03,,,,,,
655,0,2.69585,1.60854,-0.05854,20.021,-12.6332,1100.83,,,,,,
656,0,2.6961,1.60819,-0.0578048,19.8125,-12.8208,1100.67,,,,,,
657,0,2.69627,1.60837,-0.0572012,19.579,-12.8648,1100.41,,,,,,
658,0,2.69522,1.60891,-0.056726,19.353,-12.8709,1100.21,,,,,,
659,0,2.69587,1.60871,-0.0549786,19.1301,-12.8864,1100.16,,,,,,
